cluster	type	genome_size	name
genus_6	BUP	20396	BUP_18122
genus_6	BDP	49625	BDP_300176
genus_6	BDP	51298	BDP_8508
genus_6	BDP	51707	BDP_191134
genus_6	BDP	48757	BDP_282966
genus_6	BDP	50589	BDP_284220
genus_6	BDP	50842	BDP_21224
genus_6	BDP	54632	BDP_23527
genus_6	BDP	48713	BDP_128011
genus_6	BUP	50001	BUP_260219
genus_6	BUP	29252	BUP_141372
genus_6	BDP	48104	BDP_392887
genus_6	BDP	49772	BDP_277637
genus_6	BDP	50401	BDP_77580
genus_6	BDP	34517	BDP_277915
genus_6	BDP	30369	BDP_10817
genus_6	BDP	60000	BDP_360773
genus_6	BUP	18966	BUP_98029
genus_6	BUP	35865	BUP_310705
genus_6	BUP	30930	BUP_123620
genus_6	BDP	51664	BDP_258817
genus_6	BUP	33730	BUP_291681
genus_6	BUP	46135	BUP_214574
genus_6	BUP	28846	BUP_19619
genus_6	BUP	45377	BUP_257416
genus_6	BUP	44105	BUP_237327
genus_6	BUP	44388	BUP_118465
genus_6	BUP	45911	BUP_67587
genus_6	BUP	33697	BUP_39806
genus_6	BDP	55654	BDP_238030
genus_6	BUP	43770	BUP_320820
genus_6	BUP	43427	BUP_351620
genus_6	BDP	51957	BDP_8224
genus_6	BUP	18587	BUP_183072
genus_6	BUP	21944	BUP_9911
genus_6	BUP	22959	BUP_9341
genus_6	BUP	22468	BUP_61289
genus_6	BUP	22360	BUP_362092
genus_6	BUP	19960	BUP_20407
genus_6	BUP	22204	BUP_44835
genus_6	BUP	19570	BUP_292856
genus_6	BUP	23056	BUP_272305
genus_6	BUP	19907	BUP_191004
genus_6	BDP	31546	BDP_143360
genus_6	BDP	39934	BDP_130928
genus_6	BDP	40896	BDP_184911
genus_6	BUP	30765	BUP_231540
genus_6	BDP	25981	BDP_16644
genus_6	BDP	23634	BDP_416726
genus_6	BDP	25233	BDP_173520
genus_6	BDP	24913	BDP_33910
genus_6	BDP	25562	BDP_252050
genus_6	BUP	20039	BUP_333069
genus_6	BUP	20250	BUP_60606
genus_6	BDP	22006	BDP_40193
genus_6	BUP	17329	BUP_308864
genus_6	BUP	17723	BUP_58746
genus_6	BUP	23299	BUP_211054
genus_6	BUP	20497	BUP_52143
genus_6	BUP	22950	BUP_19278
genus_6	BUP	23997	BUP_46561
genus_6	BUP	47165	BUP_363547
genus_6	BUP	45510	BUP_67362
genus_6	BUP	59870	BUP_94689
genus_6	BDP	49781	BDP_233172
genus_6	BDP	54381	BDP_419060
genus_6	BDP	53914	BDP_402961
genus_6	BUP	53725	BUP_363502
genus_6	BDP	54253	BDP_44296
genus_6	BUP	52026	BUP_363501
genus_6	BDP	52085	BDP_368813
genus_6	BDP	53975	BDP_120876
genus_6	BDP	54453	BDP_347332
genus_6	BDP	34890	BDP_342081
genus_6	BDP	52374	BDP_49389
genus_6	BDP	54186	BDP_70699
genus_6	BDP	53121	BDP_232763
genus_6	BDP	54012	BDP_335120
genus_6	BDP	38208	BDP_269929
genus_6	BUP	36902	BUP_92452
genus_6	BUP	32737	BUP_322740
genus_6	BUP	32411	BUP_6250
genus_6	BUP	32843	BUP_81759
genus_6	BUP	39762	BUP_264215
genus_6	BUP	33162	BUP_165598
genus_6	BUP	40843	BUP_121037
genus_6	BUP	30117	BUP_54821
genus_6	BUP	39887	BUP_9627
genus_6	BDP	50101	BDP_191297
genus_6	BDP	35870	BDP_292552
genus_6	BDP	36120	BDP_316982
genus_6	BDP	41209	BDP_228340
genus_6	BDP	39439	BDP_334028
genus_6	BDP	39663	BDP_329379
genus_6	BDP	54954	BDP_181609
genus_6	BUP	36611	BUP_257066
genus_6	BUP	32545	BUP_174547
genus_6	BUP	33206	BUP_137997
genus_6	BUP	34524	BUP_216568
genus_6	BUP	37787	BUP_268433
genus_6	BDP	51026	BDP_211045
genus_6	BUP	45654	BUP_286050
genus_6	BDP	47515	BDP_421388
genus_6	BDP	49365	BDP_206721
genus_6	BDP	48520	BDP_323464
genus_6	BDP	53553	BDP_408211
genus_6	BDP	50864	BDP_36614
genus_6	BDP	54571	BDP_294877
genus_6	BDP	50025	BDP_381872
genus_6	BUP	37110	BUP_50355
genus_6	BDP	49314	BDP_89217
genus_6	BDP	55025	BDP_317165
genus_6	BDP	56600	BDP_67971
genus_6	BDP	43121	BDP_31181
genus_6	BDP	42778	BDP_331656
genus_6	BDP	42775	BDP_78245
genus_6	BDP	53293	BDP_298814
genus_6	BDP	50927	BDP_156
genus_6	BDP	47891	BDP_58196
genus_6	BUP	46955	BUP_209932
genus_6	BDP	52964	BDP_42062
genus_6	BDP	50574	BDP_305534
genus_6	BDP	49806	BDP_307074
genus_6	BDP	50184	BDP_295545
genus_6	BDP	47783	BDP_234996
genus_6	BDP	50593	BDP_98120
genus_6	BDP	51536	BDP_35028
genus_6	BDP	49712	BDP_17537
genus_6	BDP	38143	BDP_91020
genus_6	BUP	53683	BUP_196642
genus_6	BDP	50656	BDP_424120
genus_6	BUP	52506	BUP_64831
genus_6	BDP	50443	BDP_124883
genus_6	BDP	49239	BDP_226117
genus_6	BDP	51445	BDP_2195
genus_6	BDP	47806	BDP_58159
genus_6	BDP	46162	BDP_317526
genus_6	BDP	48311	BDP_74875
genus_6	BDP	50954	BDP_365794
genus_6	BDP	47544	BDP_210481
genus_6	BDP	50875	BDP_418184
genus_6	BDP	51311	BDP_277644
genus_6	BDP	53197	BDP_670
genus_6	BDP	47962	BDP_368404
genus_6	BDP	36405	BDP_257916
genus_6	BDP	44425	BDP_208962
genus_6	BDP	51295	BDP_403666
genus_6	BDP	51924	BDP_429655
genus_6	BDP	50889	BDP_72943
genus_6	BUP	43594	BUP_211962
genus_6	BDP	52170	BDP_130735
genus_6	BDP	48941	BDP_3056
genus_6	BDP	51409	BDP_326596
genus_6	BDP	50795	BDP_151711
genus_6	BDP	50660	BDP_114155
genus_6	BDP	49938	BDP_5859
genus_6	BDP	50385	BDP_505
genus_6	BDP	53470	BDP_147212
genus_6	BDP	51464	BDP_301626
genus_6	BUP	51798	BUP_188432
genus_6	BDP	48867	BDP_49398
genus_6	BDP	49230	BDP_247394
genus_6	BDP	57031	BDP_249301
genus_6	BDP	69005	BDP_129909
genus_6	BDP	53566	BDP_115781
genus_6	BDP	55884	BDP_75097
genus_6	BDP	46164	BDP_187518
genus_6	BDP	45322	BDP_182659
genus_6	BDP	46870	BDP_234787
genus_6	BUP	42103	BUP_61230
genus_6	BUP	53058	BUP_27785
genus_6	BDP	50122	BDP_322283
genus_6	BUP	49005	BUP_47882
genus_6	BDP	50812	BDP_384082
genus_6	BDP	50955	BDP_83518
genus_6	BUP	51000	BUP_136630
genus_6	BDP	49841	BDP_300206
genus_6	BDP	74144	BDP_342605
genus_6	BDP	48212	BDP_51018
genus_6	BUP	44759	BUP_147782
genus_6	BUP	46841	BUP_201958
genus_6	BUP	46058	BUP_97282
genus_6	BDP	49974	BDP_161529
genus_6	BDP	41700	BDP_223668
genus_6	BDP	47478	BDP_425388
genus_6	BUP	31571	BUP_200792
genus_6	BDP	50778	BDP_420121
genus_6	BUP	50060	BUP_118053
genus_6	BUP	33308	BUP_187238
genus_6	BUP	32315	BUP_37466
genus_6	BDP	50073	BDP_32544
genus_6	BUP	32302	BUP_51743
genus_6	BDP	49093	BDP_124344
genus_6	BUP	34220	BUP_125516
genus_6	BUP	31069	BUP_247631
genus_6	BUP	45914	BUP_354500
genus_6	BUP	48231	BUP_25089
genus_6	BUP	30837	BUP_58911
genus_6	BUP	61825	BUP_127297
genus_6	BDP	47188	BDP_347310
genus_6	BDP	44957	BDP_408310
genus_6	BDP	51359	BDP_370978
genus_6	BDP	47123	BDP_251316
genus_6	BDP	50210	BDP_280978
genus_6	BDP	50844	BDP_89659
genus_6	BDP	62495	BDP_136516
genus_6	BUP	106559	BUP_344994
genus_6	BUP	25705	BUP_42116
genus_6	BDP	27043	BDP_192311
genus_6	BDP	27822	BDP_331121
genus_6	BDP	47913	BDP_341752
genus_6	BUP	36520	BUP_75213
genus_6	BUP	36605	BUP_7856
genus_6	BUP	36946	BUP_9534
genus_6	BUP	36702	BUP_213895
genus_6	BUP	35074	BUP_120612
genus_6	BDP	50699	BDP_420753
genus_6	BDP	50745	BDP_113619
genus_6	BUP	48844	BUP_167936
genus_6	BDP	50979	BDP_91047
genus_6	BDP	51029	BDP_358278
genus_6	BDP	49273	BDP_349048
genus_6	BDP	48617	BDP_402979
genus_6	BDP	47879	BDP_225889
genus_6	BDP	50658	BDP_337078
genus_6	BDP	47822	BDP_229869
genus_6	BDP	50816	BDP_42998
genus_6	BUP	53182	BUP_309765
genus_6	BUP	35401	BUP_47055
genus_6	BDP	58815	BDP_349732
genus_6	BUP	42950	BUP_17137
genus_6	BDP	44160	BDP_302037
genus_6	BDP	53691	BDP_184249
genus_6	BUP	20815	BUP_200463
genus_6	BUP	32013	BUP_332287
genus_6	BUP	33299	BUP_36515
genus_6	BDP	31573	BDP_258069
genus_6	BUP	31676	BUP_333179
genus_6	BUP	33438	BUP_337694
genus_6	BUP	31270	BUP_303624
genus_6	BUP	26522	BUP_206689
genus_6	BUP	32426	BUP_31211
genus_6	BUP	32608	BUP_326748
genus_6	BUP	32604	BUP_30877
genus_6	BUP	28845	BUP_187959
genus_6	BUP	32810	BUP_171031
genus_6	BDP	42195	BDP_329800
genus_6	BUP	36604	BUP_67286
genus_6	BUP	33336	BUP_315077
genus_6	BUP	32287	BUP_328052
genus_6	BUP	46077	BUP_188375
genus_6	BUP	32527	BUP_339505
genus_6	BUP	30274	BUP_44339
genus_6	BUP	33514	BUP_101517
genus_6	BUP	35824	BUP_71593
genus_6	BUP	30842	BUP_122103
genus_6	BUP	32484	BUP_2264
genus_6	BUP	35045	BUP_227280
genus_6	BUP	32398	BUP_99465
genus_6	BUP	34394	BUP_48597
genus_6	BUP	32913	BUP_357605
genus_6	BUP	35196	BUP_111721
genus_6	BUP	34099	BUP_364102
genus_6	BDP	21685	BDP_54014
genus_6	BUP	32455	BUP_230686
genus_6	BUP	32878	BUP_353411
genus_6	BUP	32512	BUP_182493
genus_6	BUP	33121	BUP_11927
genus_6	BUP	33493	BUP_357221
genus_6	BUP	34642	BUP_214688
genus_6	BUP	32774	BUP_45092
genus_6	BUP	32778	BUP_221569
genus_6	BUP	33267	BUP_309051
genus_6	BDP	52458	BDP_62059
genus_6	BUP	33607	BUP_50825
genus_6	BDP	34892	BDP_306340
genus_6	BUP	22975	BUP_251292
genus_6	BUP	62642	BUP_312002
genus_6	BDP	36747	BDP_44963
genus_6	BUP	31085	BUP_45727
genus_6	BUP	31759	BUP_175780
genus_6	BUP	36314	BUP_326165
genus_6	BUP	32129	BUP_162913
genus_6	BDP	39227	BDP_160936
genus_6	BDP	37873	BDP_390990
genus_6	BDP	37834	BDP_417454
genus_6	BUP	32957	BUP_181307
genus_6	BUP	30191	BUP_356685
genus_6	BUP	30851	BUP_296811
genus_6	BUP	32503	BUP_58576
genus_6	BUP	60792	BUP_299677
genus_6	BDP	27664	BDP_82806
genus_6	BUP	33749	BUP_13693
genus_6	BDP	28834	BDP_29196
genus_6	BUP	34062	BUP_54114
genus_6	BUP	34633	BUP_277161
genus_6	BUP	36630	BUP_110015
genus_6	BUP	29006	BUP_7105
genus_6	BUP	35688	BUP_174413
genus_6	BUP	22941	BUP_338941
genus_6	BUP	26765	BUP_59080
genus_6	BUP	45863	BUP_245936
genus_6	BDP	23491	BDP_225933
genus_6	BDP	28435	BDP_78765
genus_6	BUP	46555	BUP_272595
genus_6	BDP	38038	BDP_409328
genus_6	BDP	40432	BDP_260056
genus_6	BUP	35545	BUP_185770
genus_6	BUP	36984	BUP_324315
genus_6	BDP	38275	BDP_213167
genus_6	BDP	40288	BDP_96364
genus_6	BUP	31351	BUP_288384
genus_6	BUP	35427	BUP_56286
genus_6	BUP	31590	BUP_47343
genus_6	BUP	34327	BUP_92346
genus_6	BUP	32402	BUP_96334
genus_6	BUP	32706	BUP_326404
genus_6	BUP	34389	BUP_123359
genus_6	BUP	30811	BUP_321977
genus_6	BUP	31959	BUP_325342
genus_6	BUP	31997	BUP_308771
genus_6	BUP	29819	BUP_233011
genus_6	BDP	28870	BDP_55931
genus_6	BUP	29895	BUP_185787
genus_6	BUP	36311	BUP_180817
genus_6	BDP	34705	BDP_337481
genus_6	BUP	28180	BUP_293208
genus_6	BUP	34987	BUP_326998
genus_6	BUP	32365	BUP_145624
genus_6	BUP	30259	BUP_68591
genus_6	BUP	34869	BUP_220630
genus_6	BUP	38506	BUP_115096
genus_6	BUP	40308	BUP_34719
genus_6	BUP	38392	BUP_296093
genus_6	BUP	30685	BUP_314692
genus_6	BUP	31338	BUP_236629
genus_6	BUP	36175	BUP_99406
genus_6	BDP	53750	BDP_384154
genus_6	BUP	32236	BUP_140721
genus_6	BUP	48072	BUP_136646
genus_6	BUP	27092	BUP_310954
genus_6	BUP	35072	BUP_317452
genus_6	BUP	36428	BUP_299970
genus_6	BDP	42534	BDP_122436
genus_6	BDP	40375	BDP_145532
genus_6	BDP	41054	BDP_200033
genus_6	BUP	41083	BUP_19293
genus_6	BDP	53780	BDP_79111
genus_6	BUP	44550	BUP_284170
genus_6	BUP	40370	BUP_203302
genus_6	BUP	38944	BUP_71756
genus_6	BUP	50165	BUP_216230
genus_6	BDP	53409	BDP_380187
genus_6	BDP	63648	BDP_300143
genus_6	BDP	41302	BDP_352302
genus_6	BDP	42177	BDP_62920
genus_6	BUP	53924	BUP_9391
genus_6	BUP	54324	BUP_47026
genus_6	BUP	43409	BUP_210715
genus_6	BDP	52335	BDP_409532
genus_6	BDP	51039	BDP_284706
genus_6	BDP	54923	BDP_85733
genus_6	BDP	44311	BDP_66283
genus_6	BDP	51464	BDP_397640
genus_6	BDP	54916	BDP_61256
genus_6	BDP	51946	BDP_176641
genus_6	BUP	44793	BUP_265218
genus_6	BUP	34849	BUP_64633
genus_6	BDP	29057	BDP_215141
genus_6	BDP	50684	BDP_247975
genus_6	BDP	50466	BDP_230020
genus_6	BDP	62898	BDP_158829
genus_6	BDP	50093	BDP_21961
genus_6	BDP	53221	BDP_188850
genus_6	BUP	25364	BUP_64341
genus_6	BDP	52551	BDP_56832
genus_6	BDP	54244	BDP_268048
genus_6	BUP	34566	BUP_163636
genus_6	BDP	48963	BDP_84342
genus_6	BDP	49655	BDP_383136
genus_6	BUP	28879	BUP_96153
genus_6	BDP	42367	BDP_154090
genus_6	BDP	42122	BDP_334846
genus_6	BDP	41998	BDP_268227
genus_6	BDP	45709	BDP_276154
genus_6	BDP	42583	BDP_429041
genus_6	BUP	48319	BUP_199053
genus_6	BDP	40869	BDP_247977
genus_6	BDP	48523	BDP_117408
genus_6	BDP	48523	BDP_264717
genus_6	BDP	35935	BDP_20423
genus_6	BDP	52827	BDP_202238
genus_6	BDP	49978	BDP_279593
genus_6	BUP	32187	BUP_13696
genus_6	BUP	36831	BUP_333531
genus_6	BDP	47486	BDP_104699
genus_6	BDP	47188	BDP_34568
genus_6	BDP	53974	BDP_412466
genus_6	BDP	49690	BDP_181036
genus_6	BUP	25681	BUP_121845
genus_6	BDP	30880	BDP_200035
genus_6	BDP	48975	BDP_355957
genus_6	BUP	37616	BUP_7953
genus_6	BDP	54796	BDP_116490
genus_6	BUP	27433	BUP_420
genus_6	BDP	53010	BDP_241021
genus_6	BDP	50025	BDP_257658
genus_6	BUP	38490	BUP_201241
genus_6	BUP	27507	BUP_104895
genus_6	BUP	27924	BUP_228640
genus_6	BUP	45486	BUP_102763
genus_6	BUP	32895	BUP_168717
genus_6	BDP	48579	BDP_200743
genus_6	BUP	24463	BUP_132715
genus_6	BUP	29070	BUP_237610
genus_6	BUP	29319	BUP_335100
genus_6	BUP	40067	BUP_126170
genus_6	BDP	52837	BDP_408653
genus_6	BDP	50789	BDP_16424
genus_6	BUP	35636	BUP_357329
genus_6	BUP	22343	BUP_183255
genus_6	BUP	32008	BUP_217014
genus_6	BUP	21740	BUP_11596
genus_6	BUP	31632	BUP_19405
genus_6	BDP	55138	BDP_170818
genus_6	BUP	28466	BUP_316512
genus_6	BDP	47609	BDP_311074
genus_6	BUP	46896	BUP_67266
genus_6	BDP	26353	BDP_314479
genus_6	BUP	22977	BUP_189978
genus_6	BUP	15281	BUP_233278
genus_6	BUP	28350	BUP_307190
genus_6	BUP	30357	BUP_45453
genus_6	BDP	32188	BDP_15890
genus_6	BUP	21773	BUP_156887
genus_6	BDP	23689	BDP_250602
genus_6	BDP	26028	BDP_288666
genus_6	BUP	26208	BUP_151263
genus_6	BUP	30998	BUP_323307
genus_6	BUP	30985	BUP_223639
genus_6	BUP	27776	BUP_250165
genus_6	BUP	22450	BUP_62700
genus_6	BUP	40903	BUP_20841
genus_6	BDP	28626	BDP_405988
genus_6	BDP	34708	BDP_321632
genus_6	BUP	32689	BUP_108902
genus_6	BUP	26784	BUP_85903
genus_6	BUP	35980	BUP_153449
genus_6	BUP	80064	BUP_118462
genus_6	BUP	20569	BUP_66982
genus_6	BUP	45498	BUP_1708
genus_6	BUP	47183	BUP_324733
genus_6	BDP	25614	BDP_253991
genus_6	BDP	28495	BDP_85794
genus_6	BUP	24804	BUP_152576
genus_6	BDP	38935	BDP_319143
genus_6	BUP	31772	BUP_314525
genus_6	BDP	57655	BDP_118324
genus_6	BDP	50644	BDP_23010
genus_6	BDP	23216	BDP_374251
genus_6	BUP	29170	BUP_41725
genus_6	BUP	22754	BUP_152816
genus_6	BDP	52246	BDP_424183
genus_6	BDP	51059	BDP_127008
genus_6	BDP	48473	BDP_6477
genus_6	BUP	29192	BUP_342128
genus_6	BUP	27930	BUP_67189
genus_6	BUP	46198	BUP_49728
genus_6	BDP	29553	BDP_355746
genus_6	BDP	50898	BDP_165688
genus_6	BDP	53556	BDP_256843
genus_6	BUP	22618	BUP_178712
genus_6	BDP	31088	BDP_417476
genus_6	BDP	41570	BDP_92872
genus_6	BUP	19344	BUP_80863
genus_6	BDP	25299	BDP_314980
genus_6	BUP	17211	BUP_181851
genus_6	BUP	15615	BUP_46766
genus_6	BUP	20717	BUP_140266
genus_6	BDP	24249	BDP_67339
genus_6	BDP	28316	BDP_411628
genus_6	BUP	27987	BUP_98030
genus_6	BUP	33838	BUP_13366
genus_6	BDP	28472	BDP_291055
genus_6	BUP	20148	BUP_9380
genus_6	BUP	21331	BUP_138189
genus_6	BUP	17558	BUP_322810
genus_6	BUP	27603	BUP_240002
genus_6	BUP	27976	BUP_79994
genus_6	BUP	13722	BUP_245769
genus_6	BUP	19256	BUP_331406
genus_6	BUP	35307	BUP_30366
genus_6	BDP	43737	BDP_301657
genus_6	BUP	68031	BUP_107783
genus_6	BUP	23222	BUP_280681
genus_6	BDP	43926	BDP_67394
genus_6	BDP	22788	BDP_8413
genus_6	BUP	26542	BUP_60607
genus_6	BDP	17310	BDP_251868
genus_7	BUP	69259	BUP_108863
genus_7	BDP	81521	BDP_264598
genus_7	BDP	81212	BDP_325137
genus_7	BDP	82952	BDP_319390
genus_7	BDP	77053	BDP_49711
genus_7	BUP	39475	BUP_152587
genus_7	BUP	30870	BUP_24985
genus_7	BDP	38821	BDP_402398
genus_7	BDP	37415	BDP_189270
genus_7	BDP	41521	BDP_165798
genus_7	BDP	43300	BDP_35643
genus_7	BDP	40763	BDP_8637
genus_7	BDP	44004	BDP_276609
genus_7	BDP	41428	BDP_110207
genus_7	BDP	37849	BDP_369101
genus_7	BUP	43601	BUP_210803
genus_7	BDP	42765	BDP_210228
genus_7	BDP	41304	BDP_401990
genus_7	BDP	81783	BDP_233690
genus_7	BDP	39780	BDP_89225
genus_7	BDP	37753	BDP_221892
genus_7	BDP	40323	BDP_385611
genus_7	BDP	41770	BDP_29787
genus_7	BDP	42077	BDP_44620
genus_7	BDP	41027	BDP_20692
genus_7	BUP	15875	BUP_27618
genus_7	BUP	24839	BUP_25527
genus_7	BUP	15350	BUP_358581
genus_7	BUP	17737	BUP_148716
genus_7	BUP	40095	BUP_154468
genus_7	BUP	18845	BUP_221353
genus_7	BUP	43951	BUP_216863
genus_7	BUP	18156	BUP_21280
genus_7	BUP	21486	BUP_264033
genus_7	BUP	33493	BUP_355862
genus_7	BUP	16986	BUP_216558
genus_7	BDP	20896	BDP_89815
genus_7	BDP	22329	BDP_274915
genus_7	BUP	13938	BUP_353837
genus_7	BUP	15148	BUP_133636
genus_7	BUP	18347	BUP_25516
genus_7	BUP	16580	BUP_273320
genus_7	BUP	19564	BUP_253858
genus_7	BDP	24764	BDP_221053
genus_7	BUP	9043	BUP_87243
genus_7	BDP	36763	BDP_333507
genus_7	BDP	19982	BDP_200236
genus_7	BDP	19626	BDP_117075
genus_7	BDP	21905	BDP_197395
genus_7	BUP	24645	BUP_297961
genus_7	BUP	22321	BUP_134289
genus_7	BUP	16775	BUP_203973
genus_7	BUP	12970	BUP_97751
genus_7	BUP	17411	BUP_304151
genus_7	BUP	13252	BUP_242410
genus_7	BUP	14052	BUP_70032
genus_7	BUP	15602	BUP_360991
genus_7	BUP	19138	BUP_53756
genus_7	BUP	14301	BUP_35220
genus_7	BUP	16835	BUP_153525
genus_7	BUP	21205	BUP_201907
genus_7	BUP	14486	BUP_48027
genus_7	BUP	15250	BUP_277369
genus_7	BUP	16900	BUP_300244
genus_7	BUP	17021	BUP_229726
genus_7	BUP	12576	BUP_263803
genus_7	BUP	15282	BUP_316268
genus_7	BDP	8134	BDP_73941
genus_7	BUP	18366	BUP_260750
genus_7	BUP	19688	BUP_362609
genus_7	BUP	15439	BUP_121720
genus_7	BUP	16080	BUP_349276
genus_7	BUP	21164	BUP_122379
genus_7	BUP	27782	BUP_262434
genus_7	BUP	22188	BUP_352030
genus_7	BUP	15148	BUP_12217
genus_7	BDP	74720	BDP_407472
genus_7	BDP	85121	BDP_154586
genus_7	BUP	68433	BUP_265428
genus_7	BDP	80996	BDP_331980
genus_7	BDP	80563	BDP_248047
genus_7	BDP	38805	BDP_217052
genus_7	BDP	19688	BDP_128746
genus_7	BUP	40279	BUP_81836
genus_7	BDP	38989	BDP_150778
genus_7	BDP	39601	BDP_117587
genus_7	BUP	40383	BUP_230336
genus_7	BUP	38625	BUP_67029
genus_7	BDP	37051	BDP_89464
genus_7	BDP	37714	BDP_29631
genus_7	BDP	37115	BDP_421353
genus_7	BDP	37511	BDP_74500
genus_7	BDP	38131	BDP_270181
genus_7	BDP	38244	BDP_336276
genus_7	BUP	25076	BUP_9957
genus_7	BDP	41712	BDP_213060
genus_7	BDP	40139	BDP_236283
genus_7	BDP	30936	BDP_43
genus_7	BUP	41388	BUP_282741
genus_7	BDP	35696	BDP_10112
genus_7	BUP	79121	BUP_6623
genus_7	BUP	84744	BUP_216567
genus_7	BDP	37886	BDP_370175
genus_7	BUP	24837	BUP_224045
genus_7	BUP	37041	BUP_302753
genus_7	BDP	34439	BDP_202815
genus_7	BUP	45974	BUP_143673
genus_7	BDP	37342	BDP_216055
genus_7	BDP	38344	BDP_358976
genus_7	BUP	20290	BUP_295808
genus_7	BDP	38664	BDP_28072
genus_7	BDP	39539	BDP_25224
genus_7	BDP	40941	BDP_231536
genus_7	BUP	36557	BUP_47089
genus_7	BUP	39825	BUP_319741
genus_7	BUP	38346	BUP_209862
genus_7	BDP	37886	BDP_243258
genus_7	BUP	19598	BUP_254282
genus_7	BUP	69004	BUP_149647
genus_7	BUP	41244	BUP_261116
genus_7	BDP	40278	BDP_253715
genus_7	BDP	40399	BDP_103607
genus_7	BDP	41255	BDP_104517
genus_7	BDP	38193	BDP_84423
genus_7	BUP	36753	BUP_159597
genus_7	BDP	39878	BDP_190481
genus_7	BDP	39936	BDP_24559
genus_7	BDP	38483	BDP_54671
genus_7	BDP	39393	BDP_318100
genus_7	BDP	40520	BDP_240479
genus_7	BUP	14137	BUP_22935
genus_7	BDP	41055	BDP_289128
genus_7	BDP	40850	BDP_29754
genus_7	BDP	37538	BDP_25478
genus_7	BDP	39074	BDP_219743
genus_7	BUP	35368	BUP_212068
genus_7	BDP	38333	BDP_108040
genus_7	BDP	39988	BDP_165111
genus_7	BDP	39545	BDP_102020
genus_7	BDP	41152	BDP_245197
genus_7	BUP	38966	BUP_67190
genus_7	BDP	37954	BDP_38520
genus_7	BDP	43251	BDP_49303
genus_7	BDP	36889	BDP_68298
genus_7	BDP	39565	BDP_19480
genus_7	BDP	40067	BDP_319916
genus_7	BDP	41087	BDP_241661
genus_7	BDP	42278	BDP_296748
genus_7	BDP	39059	BDP_59252
genus_7	BDP	42336	BDP_350274
genus_7	BDP	41063	BDP_121293
genus_7	BDP	35537	BDP_15943
genus_7	BDP	40340	BDP_327185
genus_7	BDP	40032	BDP_223413
genus_7	BUP	39558	BUP_180761
genus_7	BUP	35359	BUP_225460
genus_7	BDP	59494	BDP_16569
genus_7	BDP	57674	BDP_152849
genus_7	BDP	42055	BDP_124931
genus_7	BDP	36316	BDP_104232
genus_7	BDP	41309	BDP_367430
genus_7	BDP	39562	BDP_405611
genus_7	BDP	37464	BDP_271852
genus_7	BDP	38286	BDP_28646
genus_7	BDP	40528	BDP_370176
genus_7	BDP	38917	BDP_184051
genus_7	BDP	40652	BDP_313189
genus_7	BDP	38317	BDP_237241
genus_7	BDP	39359	BDP_61266
genus_7	BUP	40256	BUP_255641
genus_7	BDP	37567	BDP_193229
genus_7	BDP	38741	BDP_361954
genus_7	BDP	39015	BDP_74010
genus_7	BDP	40008	BDP_122223
genus_7	BDP	39631	BDP_19795
genus_7	BDP	43358	BDP_198948
genus_7	BUP	37682	BUP_21131
genus_7	BDP	43732	BDP_266321
genus_7	BDP	39030	BDP_349784
genus_7	BDP	39078	BDP_182455
genus_7	BDP	39617	BDP_29099
genus_7	BDP	41324	BDP_130919
genus_7	BDP	58297	BDP_120038
genus_7	BDP	37473	BDP_308750
genus_7	BDP	41092	BDP_229825
genus_7	BDP	42798	BDP_221492
genus_7	BDP	38955	BDP_28645
genus_7	BDP	38571	BDP_163505
genus_7	BDP	39611	BDP_338635
genus_7	BDP	39636	BDP_207575
genus_7	BDP	39955	BDP_11702
genus_7	BDP	40815	BDP_269295
genus_7	BDP	41014	BDP_49978
genus_7	BDP	41548	BDP_162016
genus_7	BDP	42141	BDP_27277
genus_7	BDP	59841	BDP_66967
genus_7	BDP	78372	BDP_30873
genus_7	BUP	35259	BUP_62969
genus_7	BUP	78935	BUP_193225
genus_7	BUP	26278	BUP_293804
genus_7	BDP	37975	BDP_197928
genus_7	BDP	39442	BDP_158853
genus_7	BDP	36299	BDP_425493
genus_7	BDP	40275	BDP_74655
genus_7	BDP	40452	BDP_164892
genus_7	BDP	40616	BDP_154748
genus_7	BDP	40733	BDP_340260
genus_7	BDP	41127	BDP_251628
genus_7	BUP	39638	BUP_247293
genus_7	BUP	29492	BUP_173580
genus_7	BDP	36575	BDP_220922
genus_7	BDP	41049	BDP_91233
genus_7	BDP	37576	BDP_164546
genus_7	BDP	36798	BDP_349944
genus_7	BDP	40939	BDP_168190
genus_7	BUP	36288	BUP_290616
genus_7	BDP	38865	BDP_391810
genus_7	BDP	40131	BDP_155317
genus_7	BDP	40251	BDP_368961
genus_7	BDP	42964	BDP_371318
genus_7	BDP	39414	BDP_211196
genus_7	BUP	36993	BUP_247117
genus_7	BDP	40030	BDP_177055
genus_7	BDP	39453	BDP_291706
genus_7	BUP	32107	BUP_359430
genus_7	BDP	38299	BDP_81557
genus_7	BDP	39032	BDP_209425
genus_7	BDP	38729	BDP_319899
genus_7	BUP	100518	BUP_349905
genus_7	BDP	39120	BDP_180997
genus_7	BDP	38259	BDP_33755
genus_7	BDP	39039	BDP_84827
genus_7	BDP	41971	BDP_428691
genus_7	BUP	20778	BUP_63859
genus_7	BDP	39838	BDP_223177
genus_7	BDP	39312	BDP_18083
genus_7	BDP	40065	BDP_82122
