cluster	type	genome_size	name
family_6	BUP	37655	BUP_204968
family_6	BUP	34281	BUP_296667
family_6	BUP	37914	BUP_73226
family_6	BDP	42692	BDP_82421
family_6	BDP	37425	BDP_11105
family_6	BDP	36220	BDP_223698
family_6	BDP	36785	BDP_113639
family_6	BDP	37137	BDP_305287
family_6	BDP	37147	BDP_174315
family_6	BDP	37155	BDP_214322
family_6	BDP	37558	BDP_26692
family_6	BDP	37593	BDP_279373
family_6	BDP	37908	BDP_2572
family_6	BDP	38231	BDP_373464
family_6	BDP	39460	BDP_210094
family_6	BUP	41872	BUP_216757
family_6	BUP	27653	BUP_26062
family_6	BUP	39036	BUP_88760
family_6	BUP	31889	BUP_140608
family_6	BDP	36218	BDP_201364
family_6	BUP	33781	BUP_318827
family_6	BUP	37681	BUP_498
family_6	BDP	43400	BDP_338565
family_6	BDP	37920	BDP_311344
family_6	BDP	37166	BDP_168933
family_6	BDP	37461	BDP_152673
family_6	BDP	37624	BDP_403923
family_6	BDP	38009	BDP_142727
family_6	BDP	38964	BDP_367029
family_6	BDP	40358	BDP_171597
family_6	BDP	42502	BDP_53057
family_6	BUP	45504	BUP_55135
family_6	BDP	37691	BDP_141343
family_6	BDP	40497	BDP_91813
family_6	BDP	41363	BDP_170493
family_6	BUP	41457	BUP_48482
family_6	BDP	42609	BDP_68259
family_6	BUP	26681	BUP_341344
family_6	BDP	37565	BDP_407342
family_6	BDP	36924	BDP_132248
family_6	BDP	38405	BDP_317696
family_6	BDP	38456	BDP_365124
family_6	BDP	38569	BDP_53740
family_6	BDP	38987	BDP_7110
family_6	BDP	40450	BDP_119206
family_6	BDP	40556	BDP_206791
family_6	BDP	40881	BDP_29213
family_6	BUP	37077	BUP_46839
family_6	BUP	24655	BUP_199414
family_6	BUP	25149	BUP_3419
family_6	BUP	24729	BUP_182602
family_6	BDP	38401	BDP_22012
family_6	BDP	37516	BDP_361947
family_6	BDP	38113	BDP_54943
family_6	BDP	40085	BDP_115341
family_6	BDP	40155	BDP_332027
family_6	BDP	40499	BDP_232
family_6	BUP	36970	BUP_78228
family_6	BDP	37076	BDP_7787
family_6	BDP	38251	BDP_173873
family_6	BDP	36840	BDP_261370
family_6	BDP	41420	BDP_302781
family_6	BDP	37695	BDP_131139
family_6	BDP	38191	BDP_7543
family_6	BDP	37362	BDP_414276
family_6	BDP	37553	BDP_255567
family_6	BUP	37196	BUP_85462
family_6	BUP	38113	BUP_9749
family_6	BUP	34125	BUP_284493
family_6	BDP	44748	BDP_420090
family_6	BDP	40370	BDP_375065
family_6	BDP	41872	BDP_38773
family_6	BDP	41201	BDP_381232
family_6	BDP	42620	BDP_235100
family_6	BUP	32967	BUP_257596
family_6	BDP	20840	BDP_423364
family_6	BUP	26145	BUP_278430
family_6	BDP	41444	BDP_109653
family_6	BUP	39876	BUP_224554
family_6	BUP	44146	BUP_182031
family_6	BDP	43455	BDP_381560
family_6	BDP	43899	BDP_248757
family_6	BUP	38227	BUP_329014
family_6	BUP	34925	BUP_144902
family_6	BDP	42377	BDP_264643
family_6	BDP	45948	BDP_52126
family_6	BDP	41546	BDP_202468
family_6	BDP	40944	BDP_290579
family_6	BUP	45115	BUP_84842
family_6	BDP	45552	BDP_120819
family_6	BDP	36164	BDP_209905
family_6	BUP	33116	BUP_79573
family_6	BUP	39753	BUP_204478
family_6	BUP	19491	BUP_271431
family_6	BDP	34007	BDP_366444
family_6	BDP	43852	BDP_398241
family_6	BDP	50431	BDP_62791
family_6	BUP	32139	BUP_197026
family_6	BDP	42229	BDP_56668
family_6	BDP	42071	BDP_128769
family_6	BUP	21236	BUP_5741
family_6	BDP	43710	BDP_28941
family_6	BUP	41313	BUP_158021
family_6	BUP	29482	BUP_259130
family_6	BDP	42355	BDP_144108
family_6	BDP	41213	BDP_221327
family_6	BDP	40166	BDP_80559
family_6	BDP	42938	BDP_311718
family_6	BUP	35724	BUP_78102
family_6	BUP	22159	BUP_269855
family_6	BUP	34653	BUP_38383
family_6	BDP	40978	BDP_73037
family_6	BDP	43688	BDP_38020
family_6	BDP	43482	BDP_332232
family_6	BUP	38097	BUP_248476
family_6	BUP	39230	BUP_196684
family_6	BDP	42343	BDP_13563
family_6	BUP	33327	BUP_20903
family_6	BDP	40203	BDP_2915
family_6	BDP	43834	BDP_333788
family_6	BUP	35752	BUP_91725
family_6	BUP	37831	BUP_191938
family_6	BDP	41061	BDP_190189
family_6	BUP	40239	BUP_54974
family_6	BDP	41261	BDP_138543
family_6	BDP	41540	BDP_296183
family_6	BDP	42544	BDP_30610
family_6	BDP	42849	BDP_8626
family_6	BDP	43381	BDP_214855
family_6	BUP	29718	BUP_247390
family_6	BUP	38397	BUP_29429
family_6	BUP	37262	BUP_85194
family_6	BUP	35561	BUP_191725
family_6	BDP	41753	BDP_304366
family_6	BDP	41998	BDP_193601
family_6	BUP	37795	BUP_335260
family_6	BUP	32968	BUP_307749
family_6	BUP	41548	BUP_276262
family_6	BUP	28880	BUP_17644
family_6	BUP	27522	BUP_306723
family_6	BUP	44703	BUP_261093
family_6	BDP	40619	BDP_207770
family_6	BDP	43082	BDP_426620
family_6	BDP	43557	BDP_67459
family_6	BDP	43604	BDP_53963
family_6	BUP	33328	BUP_338900
family_6	BUP	40791	BUP_46232
family_6	BUP	34777	BUP_217830
family_6	BUP	40119	BUP_72575
family_6	BUP	34485	BUP_165470
family_6	BUP	37552	BUP_40925
family_6	BUP	27487	BUP_364085
family_6	BDP	39201	BDP_286911
family_6	BDP	41119	BDP_66229
family_6	BDP	41262	BDP_411680
family_6	BDP	41342	BDP_377322
family_6	BDP	41943	BDP_257690
family_6	BDP	43347	BDP_132014
family_6	BDP	43765	BDP_38125
family_6	BDP	43928	BDP_134332
family_6	BDP	48142	BDP_18589
family_6	BUP	41019	BUP_162243
family_6	BUP	21390	BUP_217100
family_6	BUP	23555	BUP_287014
family_6	BUP	26339	BUP_208359
family_6	BDP	39542	BDP_381982
family_6	BDP	39909	BDP_259953
family_6	BDP	40037	BDP_152495
family_6	BDP	40160	BDP_186460
family_6	BDP	41184	BDP_344119
family_6	BDP	41857	BDP_89880
family_6	BDP	24583	BDP_8345
family_6	BDP	40078	BDP_233583
family_6	BDP	40702	BDP_301029
family_6	BDP	42226	BDP_57715
family_6	BDP	43997	BDP_156801
family_6	BDP	44004	BDP_398585
family_6	BDP	44474	BDP_70889
family_6	BUP	45013	BUP_288567
family_6	BUP	42300	BUP_260092
family_6	BUP	30677	BUP_114389
family_6	BUP	34603	BUP_176973
family_6	BDP	39973	BDP_306149
family_6	BDP	41052	BDP_183324
family_6	BDP	41630	BDP_96110
family_6	BDP	41710	BDP_207342
family_6	BDP	43134	BDP_362149
family_6	BUP	32620	BUP_358182
family_6	BUP	37451	BUP_212892
family_6	BDP	38565	BDP_23102
family_6	BDP	43804	BDP_321199
family_6	BUP	38210	BUP_117988
family_6	BUP	39868	BUP_22719
family_6	BUP	34133	BUP_272620
family_6	BUP	38329	BUP_327846
family_6	BUP	35510	BUP_38902
family_6	BUP	29424	BUP_62904
family_6	BUP	31040	BUP_252875
family_6	BDP	40796	BDP_20870
family_6	BDP	41284	BDP_70849
family_6	BUP	36645	BUP_28255
family_6	BUP	40499	BUP_151109
family_6	BDP	40743	BDP_65045
family_6	BDP	44455	BDP_329810
family_6	BUP	39949	BUP_245840
family_6	BDP	41143	BDP_112369
family_6	BUP	35942	BUP_72566
family_6	BUP	41161	BUP_86597
family_6	BDP	42014	BDP_55785
family_6	BDP	42333	BDP_146997
family_6	BDP	42445	BDP_285237
family_6	BDP	43160	BDP_19789
family_6	BDP	43226	BDP_121886
family_6	BDP	43861	BDP_238539
family_6	BDP	44079	BDP_173404
family_6	BUP	38484	BUP_127283
family_6	BUP	43702	BUP_242319
family_6	BDP	36559	BDP_167204
family_6	BDP	43279	BDP_376229
family_6	BUP	40364	BUP_153328
family_6	BDP	42955	BDP_46204
family_6	BDP	42705	BDP_238317
family_6	BDP	40998	BDP_274355
family_6	BUP	37731	BUP_270537
family_6	BDP	42534	BDP_191155
family_6	BDP	42848	BDP_34914
family_6	BDP	43938	BDP_277422
family_6	BDP	44962	BDP_43919
family_6	BUP	35839	BUP_151463
family_6	BUP	86657	BUP_6503
family_6	BUP	39485	BUP_24225
family_6	BDP	41271	BDP_376654
family_6	BDP	43945	BDP_311394
family_6	BDP	43971	BDP_179495
family_6	BDP	47329	BDP_311417
family_6	BUP	43584	BUP_195780
family_6	BUP	26777	BUP_49098
family_6	BDP	42701	BDP_130976
family_6	BDP	42712	BDP_23065
family_6	BDP	42999	BDP_318375
family_6	BDP	43386	BDP_386481
family_6	BDP	43638	BDP_70409
family_6	BDP	44807	BDP_195510
family_6	BDP	42223	BDP_161138
family_6	BDP	41919	BDP_254339
family_6	BDP	41945	BDP_428520
family_6	BDP	42706	BDP_28673
family_6	BDP	43731	BDP_216108
family_6	BUP	38681	BUP_27183
family_6	BUP	39941	BUP_31138
family_6	BUP	46333	BUP_140150
family_6	BDP	41725	BDP_13566
family_6	BDP	42487	BDP_299168
family_6	BUP	38467	BUP_359500
family_6	BUP	26491	BUP_142641
family_6	BDP	41713	BDP_246093
family_6	BDP	42758	BDP_371912
family_6	BDP	42867	BDP_293524
family_6	BDP	43397	BDP_126201
family_6	BDP	43663	BDP_261900
family_6	BDP	43757	BDP_54514
family_6	BDP	45029	BDP_212611
family_6	BDP	42177	BDP_275364
family_6	BDP	42682	BDP_72975
family_6	BDP	43094	BDP_13315
family_6	BDP	43471	BDP_346370
family_6	BDP	44025	BDP_86237
family_6	BUP	38343	BUP_310975
family_6	BDP	41707	BDP_87570
family_6	BDP	41824	BDP_22392
family_6	BDP	43579	BDP_5841
family_6	BDP	43602	BDP_17921
family_6	BDP	43974	BDP_157210
family_6	BDP	43987	BDP_7797
family_6	BDP	44020	BDP_366636
family_6	BDP	46458	BDP_235575
family_6	BDP	42168	BDP_507
family_6	BDP	42995	BDP_116292
family_6	BDP	43344	BDP_307075
family_6	BDP	43453	BDP_192766
family_6	BDP	43538	BDP_357382
family_6	BDP	43812	BDP_354707
family_6	BDP	44026	BDP_332861
family_6	BDP	44470	BDP_215541
family_6	BDP	44956	BDP_32168
family_6	BDP	45138	BDP_271910
family_6	BUP	33645	BUP_353716
family_6	BUP	38004	BUP_86254
family_6	BUP	40302	BUP_342785
family_6	BUP	42515	BUP_170629
family_6	BUP	57961	BUP_195956
family_6	BUP	39896	BUP_184592
family_6	BUP	37813	BUP_53995
family_6	BDP	39349	BDP_423836
family_6	BDP	40922	BDP_40673
family_6	BDP	40331	BDP_222408
family_6	BDP	41359	BDP_314633
family_6	BDP	41484	BDP_420555
family_6	BDP	42064	BDP_146960
family_6	BDP	42218	BDP_226700
family_6	BDP	42227	BDP_343804
family_6	BDP	42455	BDP_270120
family_6	BDP	42970	BDP_82688
family_6	BDP	43593	BDP_158206
family_6	BDP	43947	BDP_314872
family_6	BDP	46148	BDP_273740
family_6	BUP	34855	BUP_75004
family_6	BDP	40524	BDP_111664
family_6	BDP	41343	BDP_77537
family_6	BDP	41552	BDP_107385
family_6	BDP	41797	BDP_285925
family_6	BDP	41866	BDP_47055
family_6	BDP	42690	BDP_295759
family_6	BDP	42903	BDP_35920
family_6	BDP	43780	BDP_212531
family_6	BDP	45590	BDP_10695
family_6	BDP	46377	BDP_305022
family_6	BDP	46503	BDP_139670
family_6	BUP	41836	BUP_250624
family_6	BUP	41198	BUP_31954
family_6	BUP	21611	BUP_315616
family_6	BUP	42988	BUP_163948
family_6	BDP	41397	BDP_318572
family_6	BDP	41445	BDP_419462
family_6	BDP	41464	BDP_270343
family_6	BDP	41878	BDP_74663
family_6	BDP	42345	BDP_426998
family_6	BDP	42410	BDP_377711
family_6	BDP	42633	BDP_225576
family_6	BDP	42690	BDP_40515
family_6	BDP	42807	BDP_133103
family_6	BDP	42824	BDP_418722
family_6	BDP	42842	BDP_105248
family_6	BDP	42866	BDP_242178
family_6	BDP	43059	BDP_80790
family_6	BDP	43276	BDP_95065
family_6	BDP	43382	BDP_96040
family_6	BDP	43383	BDP_365892
family_6	BDP	43876	BDP_237942
family_6	BDP	44028	BDP_33445
family_6	BDP	44031	BDP_38675
family_6	BDP	44116	BDP_132673
family_6	BDP	45347	BDP_255416
family_6	BDP	45716	BDP_296452
family_6	BUP	47826	BUP_177236
family_6	BUP	42608	BUP_155380
family_6	BUP	36572	BUP_78749
family_6	BUP	40921	BUP_29302
family_6	BUP	40214	BUP_133898
family_6	BUP	40971	BUP_235694
family_6	BUP	36403	BUP_5130
family_6	BDP	41740	BDP_57000
family_6	BDP	42203	BDP_369871
family_6	BDP	42563	BDP_269736
family_6	BDP	42759	BDP_194846
family_6	BDP	42852	BDP_355330
family_6	BDP	43019	BDP_229463
family_6	BDP	43542	BDP_292897
family_6	BDP	43659	BDP_404851
family_6	BDP	43722	BDP_404635
family_6	BDP	44151	BDP_375562
family_6	BDP	45089	BDP_49463
family_6	BDP	46175	BDP_411736
family_6	BUP	42503	BUP_84940
family_6	BUP	37260	BUP_90656
family_6	BUP	41128	BUP_214385
family_6	BUP	37741	BUP_114670
family_6	BUP	41445	BUP_228901
family_6	BUP	39160	BUP_121592
family_6	BUP	43759	BUP_195781
family_6	BUP	44563	BUP_126904
family_6	BUP	43565	BUP_86803
family_6	BDP	44413	BDP_405812
family_6	BDP	44793	BDP_421342
family_6	BDP	44936	BDP_291467
family_6	BDP	45411	BDP_26365
family_6	BDP	38499	BDP_349823
family_6	BDP	40630	BDP_98155
family_6	BDP	42162	BDP_131985
family_6	BDP	43395	BDP_105170
family_6	BDP	43405	BDP_305135
family_6	BDP	43598	BDP_15461
family_6	BDP	45199	BDP_78375
family_6	BDP	45302	BDP_36331
family_6	BUP	32940	BUP_336044
family_6	BUP	39800	BUP_152379
family_6	BUP	38777	BUP_329567
family_6	BUP	77594	BUP_207304
family_6	BDP	41100	BDP_330184
family_6	BDP	41506	BDP_46287
family_6	BDP	42495	BDP_134491
family_6	BDP	43154	BDP_70326
family_6	BDP	44311	BDP_5642
family_6	BDP	44532	BDP_98583
family_6	BUP	38546	BUP_8445
family_6	BUP	39505	BUP_62195
family_6	BDP	41586	BDP_186582
family_6	BDP	42917	BDP_199267
family_6	BDP	43835	BDP_11127
family_6	BDP	43881	BDP_34036
family_6	BDP	44552	BDP_313461
family_6	BDP	45095	BDP_63464
family_6	BUP	41955	BUP_340546
family_6	BDP	40713	BDP_109441
family_6	BDP	43629	BDP_252717
family_6	BDP	43820	BDP_387797
family_6	BDP	43903	BDP_358364
family_6	BDP	45090	BDP_125840
family_6	BUP	39939	BUP_136139
family_6	BUP	35281	BUP_81818
family_6	BDP	41692	BDP_396437
family_6	BDP	42285	BDP_42420
family_6	BDP	42816	BDP_67852
family_6	BDP	44376	BDP_351977
family_6	BDP	44456	BDP_369364
family_6	BUP	42334	BUP_41976
family_6	BDP	41554	BDP_145885
family_6	BDP	45142	BDP_63079
family_6	BDP	42435	BDP_206969
family_6	BDP	43232	BDP_85920
family_6	BDP	43592	BDP_409432
family_6	BDP	45288	BDP_416668
family_6	BUP	44972	BUP_33024
family_6	BUP	24835	BUP_17018
family_6	BDP	41645	BDP_85079
family_6	BDP	43111	BDP_239118
family_6	BDP	44840	BDP_236779
family_6	BDP	45030	BDP_420566
family_6	BUP	27490	BUP_177770
family_6	BUP	44037	BUP_151105
family_6	BDP	39363	BDP_59540
family_6	BUP	37828	BUP_127040
family_6	BDP	39407	BDP_413188
family_6	BDP	39782	BDP_7648
family_6	BUP	27435	BUP_328212
family_6	BUP	36272	BUP_85948
family_6	BUP	35714	BUP_32801
family_6	BUP	21388	BUP_147098
family_6	BDP	40717	BDP_354391
family_6	BDP	41479	BDP_7661
family_6	BDP	42831	BDP_161515
family_6	BDP	39042	BDP_56737
family_6	BDP	41518	BDP_77625
family_6	BDP	35873	BDP_134408
family_6	BDP	43183	BDP_35285
family_6	BUP	36165	BUP_23382
family_6	BDP	41658	BDP_179646
family_6	BUP	39875	BUP_183127
family_6	BUP	42124	BUP_248499
family_6	BDP	41292	BDP_226851
family_6	BUP	38482	BUP_300415
family_6	BUP	35753	BUP_340737
family_6	BUP	34368	BUP_232627
family_6	BUP	34079	BUP_80708
family_6	BUP	22273	BUP_65732
family_6	BDP	41449	BDP_312536
family_6	BDP	42588	BDP_11701
family_6	BDP	42725	BDP_376357
family_6	BUP	31924	BUP_123185
family_6	BUP	41635	BUP_94271
family_6	BDP	40317	BDP_168146
family_6	BDP	40965	BDP_80823
family_6	BUP	39702	BUP_67594
family_6	BUP	24722	BUP_182777
family_6	BUP	33915	BUP_329248
family_6	BDP	40786	BDP_277938
family_6	BDP	41887	BDP_236970
family_6	BUP	32569	BUP_235165
family_6	BUP	36677	BUP_210307
family_6	BUP	31948	BUP_223960
family_6	BDP	41421	BDP_270595
family_6	BUP	38614	BUP_7781
family_6	BUP	39385	BUP_138023
family_6	BUP	39934	BUP_50090
family_6	BUP	32737	BUP_363392
family_6	BUP	33637	BUP_62172
family_6	BUP	33924	BUP_268697
family_6	BUP	36234	BUP_269174
family_6	BUP	33536	BUP_298270
family_6	BDP	41917	BDP_9172
family_6	BUP	35711	BUP_85099
family_6	BUP	33840	BUP_62143
family_6	BUP	36094	BUP_134350
family_6	BUP	34299	BUP_226124
family_6	BUP	34679	BUP_12669
family_6	BUP	37458	BUP_204605
family_6	BUP	33783	BUP_268878
family_6	BUP	38031	BUP_158286
family_6	BDP	29165	BDP_77679
family_6	BDP	40699	BDP_8661
family_6	BUP	39792	BUP_220146
family_6	BUP	38405	BUP_142842
family_6	BUP	40544	BUP_103479
family_6	BDP	40674	BDP_34931
family_6	BUP	35480	BUP_138059
family_6	BDP	41795	BDP_318004
family_6	BDP	42091	BDP_291894
family_6	BDP	44848	BDP_291872
family_6	BUP	38817	BUP_149110
family_6	BUP	36266	BUP_275018
family_6	BUP	33517	BUP_336154
family_6	BUP	34073	BUP_129400
family_6	BUP	33931	BUP_20173
family_6	BDP	42283	BDP_41546
family_6	BUP	40229	BUP_218683
family_6	BUP	39087	BUP_54391
family_6	BUP	37952	BUP_253377
family_6	BDP	36964	BDP_297487
family_6	BDP	42115	BDP_408432
family_6	BUP	22446	BUP_157796
family_6	BUP	39683	BUP_355650
family_6	BDP	41932	BDP_342696
family_6	BDP	42953	BDP_118907
family_6	BUP	35769	BUP_284448
family_6	BUP	34647	BUP_136681
family_6	BDP	22494	BDP_299059
family_6	BDP	40695	BDP_305691
family_6	BDP	42413	BDP_121638
family_6	BUP	37189	BUP_55285
family_6	BUP	38603	BUP_169755
family_6	BUP	36955	BUP_210791
family_6	BDP	39482	BDP_270382
family_6	BUP	35021	BUP_183130
family_6	BDP	41140	BDP_383130
family_6	BDP	37797	BDP_108203
family_6	BDP	41111	BDP_108214
family_6	BDP	41857	BDP_384934
family_6	BDP	39189	BDP_84350
family_6	BDP	42137	BDP_242258
family_6	BUP	24699	BUP_236987
family_6	BDP	37213	BDP_181719
family_6	BDP	38371	BDP_241024
family_6	BUP	31325	BUP_283953
family_6	BUP	34700	BUP_144519
family_6	BDP	42554	BDP_186402
family_6	BDP	40828	BDP_255730
family_6	BDP	37117	BDP_205592
family_6	BDP	38560	BDP_373493
family_6	BDP	40166	BDP_43068
family_6	BDP	43245	BDP_114635
family_6	BDP	41928	BDP_263250
family_6	BDP	30231	BDP_346511
family_6	BUP	41049	BUP_32260
family_6	BUP	34333	BUP_38768
family_6	BDP	39364	BDP_231251
family_6	BDP	41712	BDP_391469
family_6	BDP	44053	BDP_93826
family_6	BUP	30741	BUP_216854
family_6	BUP	20773	BUP_163925
family_6	BDP	39949	BDP_143991
family_6	BUP	41222	BUP_168208
family_6	BUP	15426	BUP_8840
family_6	BDP	41417	BDP_266457
family_6	BDP	41982	BDP_428307
family_6	BDP	41913	BDP_241101
family_6	BDP	39302	BDP_52440
family_6	BDP	42107	BDP_256848
family_6	BUP	31176	BUP_40594
family_6	BDP	38308	BDP_198599
family_6	BDP	42210	BDP_79050
family_6	BDP	41059	BDP_262809
family_6	BUP	43178	BUP_165596
family_6	BDP	38159	BDP_371518
family_6	BUP	38306	BUP_262761
family_6	BDP	39308	BDP_61671
family_6	BDP	40491	BDP_85394
family_6	BDP	35557	BDP_166738
family_6	BDP	44525	BDP_227119
family_6	BDP	40554	BDP_164093
family_6	BUP	45246	BUP_333662
family_6	BUP	23754	BUP_48924
family_6	BDP	43507	BDP_273854
family_6	BDP	42901	BDP_341334
family_6	BDP	38839	BDP_97970
family_6	BUP	42673	BUP_330232
family_6	BDP	41961	BDP_22744
family_6	BDP	40418	BDP_323222
family_6	BDP	39246	BDP_84532
family_6	BUP	38466	BUP_153969
family_6	BDP	41138	BDP_70241
family_6	BDP	43486	BDP_69145
family_6	BUP	41820	BUP_125871
family_6	BUP	26179	BUP_3605
family_6	BDP	42793	BDP_219510
family_6	BDP	41045	BDP_51598
family_6	BUP	26673	BUP_141687
family_6	BDP	42167	BDP_392651
family_6	BDP	39557	BDP_391586
family_6	BDP	41192	BDP_96074
family_6	BUP	27126	BUP_164081
family_6	BDP	42250	BDP_377849
family_6	BUP	24798	BUP_29584
family_6	BUP	36964	BUP_317574
family_6	BDP	40893	BDP_305740
family_6	BDP	41554	BDP_121025
family_6	BDP	42054	BDP_399329
family_6	BDP	42313	BDP_266848
family_6	BDP	41328	BDP_377879
family_6	BDP	42472	BDP_341945
family_6	BDP	41801	BDP_82704
family_6	BUP	37837	BUP_291024
family_6	BUP	41460	BUP_83631
family_6	BDP	38246	BDP_95529
family_6	BUP	38780	BUP_54076
family_6	BDP	42073	BDP_72244
family_6	BDP	40503	BDP_111183
family_6	BDP	41136	BDP_217512
family_6	BUP	28544	BUP_224947
family_6	BDP	39515	BDP_380719
family_6	BUP	41386	BUP_220205
family_6	BDP	42853	BDP_166686
family_6	BUP	40477	BUP_166396
family_6	BUP	24827	BUP_325512
family_6	BUP	41635	BUP_2498
family_6	BUP	40234	BUP_128445
family_6	BDP	42177	BDP_409550
family_6	BDP	41338	BDP_93239
family_6	BDP	42268	BDP_113897
family_6	BDP	42470	BDP_306631
family_6	BUP	26692	BUP_65127
family_6	BDP	45071	BDP_3489
family_6	BDP	45507	BDP_393440
family_6	BUP	38439	BUP_228123
family_6	BUP	37239	BUP_121026
family_6	BDP	42606	BDP_48264
family_6	BDP	41225	BDP_74858
family_6	BUP	37804	BUP_237093
family_6	BDP	41543	BDP_308815
family_6	BDP	43430	BDP_329349
family_6	BDP	41275	BDP_416788
family_6	BDP	42213	BDP_267597
family_6	BUP	34964	BUP_327943
family_6	BDP	42233	BDP_107521
family_6	BDP	40510	BDP_133831
family_6	BDP	40538	BDP_429944
family_6	BDP	42519	BDP_336979
family_6	BDP	39875	BDP_244970
family_6	BDP	42866	BDP_377101
family_6	BUP	43861	BUP_129980
family_6	BDP	35901	BDP_213290
family_6	BDP	39892	BDP_148846
family_6	BDP	40011	BDP_235606
family_6	BUP	34304	BUP_62456
family_6	BDP	43021	BDP_268532
family_6	BDP	43531	BDP_56785
family_6	BUP	25854	BUP_146736
family_6	BUP	32198	BUP_88112
family_6	BDP	41277	BDP_224593
family_6	BDP	41381	BDP_184506
family_6	BDP	41258	BDP_53396
family_6	BDP	39893	BDP_18951
family_6	BDP	39706	BDP_293314
family_6	BDP	41515	BDP_121819
family_6	BDP	36473	BDP_357066
family_6	BDP	45312	BDP_165747
family_6	BDP	41964	BDP_180434
family_6	BDP	39612	BDP_390603
family_6	BDP	38188	BDP_47955
family_6	BDP	40673	BDP_37056
family_6	BDP	38972	BDP_153273
family_6	BDP	41866	BDP_200590
family_6	BUP	28061	BUP_203752
family_6	BUP	29674	BUP_181362
family_6	BDP	46054	BDP_66630
family_6	BDP	41676	BDP_25605
family_6	BUP	26016	BUP_161383
family_6	BDP	37904	BDP_262412
family_6	BUP	19918	BUP_182170
family_6	BUP	32761	BUP_285349
family_6	BDP	40889	BDP_132650
family_6	BDP	39893	BDP_108492
family_6	BUP	42422	BUP_39070
family_6	BUP	39582	BUP_123504
family_6	BDP	38454	BDP_153403
family_6	BDP	40272	BDP_262225
family_6	BUP	29748	BUP_20261
family_6	BUP	37056	BUP_344201
family_6	BUP	30311	BUP_350913
family_6	BUP	27331	BUP_69013
family_6	BUP	23509	BUP_296807
family_6	BUP	31583	BUP_137184
family_6	BDP	41614	BDP_6255
family_6	BUP	26234	BUP_150619
family_6	BDP	41979	BDP_23728
family_6	BDP	35695	BDP_423998
family_6	BDP	37178	BDP_344957
family_6	BDP	37481	BDP_165117
family_6	BUP	35083	BUP_307864
family_6	BDP	35573	BDP_280986
family_6	BDP	37576	BDP_313272
family_6	BDP	38893	BDP_255654
family_6	BDP	40261	BDP_377723
family_6	BUP	37689	BUP_35004
family_6	BUP	38040	BUP_301371
family_6	BDP	38243	BDP_226088
family_6	BDP	39406	BDP_339030
family_6	BDP	40297	BDP_186752
family_6	BUP	30284	BUP_330904
family_6	BDP	37797	BDP_392068
family_6	BUP	37051	BUP_310622
family_6	BDP	38595	BDP_227502
family_6	BUP	33831	BUP_40104
family_6	BUP	34005	BUP_25653
family_6	BDP	40752	BDP_131018
family_6	BUP	33349	BUP_41401
family_6	BDP	38980	BDP_90235
family_6	BUP	32949	BUP_194678
family_6	BDP	40424	BDP_223343
family_6	BDP	41263	BDP_364193
family_6	BDP	39289	BDP_41892
family_6	BUP	49442	BUP_359360
family_6	BDP	39076	BDP_413764
family_6	BUP	34914	BUP_179767
family_6	BUP	35258	BUP_304934
family_6	BDP	40315	BDP_156084
family_6	BDP	40682	BDP_309146
family_6	BDP	39030	BDP_171678
family_6	BUP	33789	BUP_287576
family_6	BUP	32727	BUP_69802
family_6	BUP	38228	BUP_328494
family_6	BDP	36338	BDP_285188
family_6	BUP	22785	BUP_294442
family_6	BUP	31640	BUP_362691
family_6	BDP	36463	BDP_100417
family_6	BUP	30640	BUP_224955
family_6	BUP	10569	BUP_75766
family_6	BDP	43321	BDP_247733
family_6	BDP	38516	BDP_363091
family_6	BDP	43520	BDP_384831
family_6	BDP	33496	BDP_325026
family_6	BUP	32882	BUP_141818
family_6	BDP	23847	BDP_289623
family_6	BUP	7070	BUP_76895
family_6	BUP	13541	BUP_222538
family_6	BUP	8472	BUP_265062
family_6	BUP	9352	BUP_38476
family_6	BUP	9739	BUP_25867
family_6	BUP	6132	BUP_145670
family_6	BUP	8136	BUP_98566
family_6	BUP	6029	BUP_59390
family_6	BUP	5729	BUP_100289
family_6	BUP	4443	BUP_114675
family_6	BDP	39973	BDP_219256
family_6	BDP	40364	BDP_401731
family_6	BDP	37461	BDP_382214
family_6	BDP	38909	BDP_70777
family_6	BUP	40851	BUP_269556
family_6	BDP	39217	BDP_52040
family_6	BDP	39453	BDP_379073
family_6	BUP	36506	BUP_50017
family_6	BUP	38182	BUP_95262
family_6	BDP	39404	BDP_351476
family_6	BDP	36704	BDP_4131
family_6	BUP	35667	BUP_14285
family_6	BDP	41940	BDP_341636
family_6	BDP	24757	BDP_224822
family_6	BDP	25866	BDP_19815
family_6	BUP	42882	BUP_355940
family_6	BDP	24667	BDP_245265
family_6	BDP	44919	BDP_165955
family_6	BDP	45056	BDP_197915
family_6	BDP	42986	BDP_168706
family_6	BUP	26847	BUP_314859
family_6	BDP	50135	BDP_8395
family_6	BDP	40330	BDP_343924
family_6	BUP	30170	BUP_278454
family_6	BUP	32412	BUP_308230
family_6	BUP	51554	BUP_221483
family_6	BDP	39251	BDP_310958
family_6	BDP	43926	BDP_149759
family_6	BUP	43920	BUP_131664
family_6	BDP	45707	BDP_7178
family_6	BUP	41702	BUP_144571
family_6	BDP	44146	BDP_25848
family_6	BDP	40854	BDP_34464
family_6	BDP	45655	BDP_111184
family_6	BDP	45678	BDP_168886
